loan_id,customer_id,risk_state,remaining_months,within_term_default_prob
LN642727,ANON_C5EA2C5E91,Low,3,0.011273906495891599
LN642814,ANON_97AEBD8204,Default,12,0.9734121430924614
LN643014,ANON_00D09DDAE8,Low,12,0.11608902902343224
LN643175,ANON_855A4EC5A4,Default,1,0.9972478549457664
LN643973,ANON_1A6F8DC5AD,Default,49,0.9274087916714957
LN644101,ANON_6CAECF4D35,Low,3,0.011273906495891599
LN644119,ANON_51C006B03F,Low,43,0.4742795392517041
LN644734,ANON_6BFC4C7C27,Low,12,0.11608902902343224
LN644830,ANON_E0BB3C305C,Medium,243,0.6743060110577099
LN645050,ANON_2C05700227,Medium,3,0.061530112323623994
LN645573,ANON_B149E4D20F,Low,3,0.011273906495891599
LN645595,ANON_02F8B66033,Low,2,0.006286475436421475
LN645976,ANON_AD9541A2DA,Default,5,0.9874069228928822
LN646019,ANON_474920E070,Default,1,0.9972478549457664
LN646050,ANON_95E311A345,Low,3,0.011273906495891599
LN646481,ANON_7C5EC77106,Low,33,0.3808796118216776
LN646674,ANON_835FE80708,Default,1,0.9972478549457664
LN646758,ANON_FEF6E94BD2,Low,1,0.0028890378348394
LN646797,ANON_F6197B948A,Medium,3,0.061530112323623994
LN646809,ANON_2DF7E0E130,Low,36,0.410921542526733
LN647496,ANON_AAF95B062E,High,3,0.4786189189371133
LN648058,ANON_C13D0A8F70,Default,243,0.9192331931093587
LN648122,ANON_0A676AF940,Low,22,0.25391277625406367
LN648283,ANON_93BC767ADF,Low,1,0.0028890378348394
LN648390,ANON_CA142A3DB1,Medium,1,0.0009437919463087
LN648605,ANON_DC4AC6A344,Low,22,0.25391277625406367
LN649910,ANON_1C92AB2498,Low,58,0.5830842484608539
LN650446,ANON_ED917BE66B,Low,3,0.011273906495891599
LN650520,ANON_BDCAAF557A,Low,60,0.5952339009814149
LN650703,ANON_38460BA95E,Low,60,0.5952339009814149
LN650750,ANON_95040CCEB0,Default,28,0.9491686206646659
LN651085,ANON_701EF00CD3,Default,234,0.9192331931093587
LN651091,ANON_9DA86C335A,Low,42,0.46577249147634125
LN651125,ANON_944680FBBD,Low,3,0.011273906495891599
LN651415,ANON_BA9D1DF38C,Low,1,0.0028890378348394
LN651562,ANON_CFC70EB827,Low,2,0.006286475436421475
LN651683,ANON_C6DADC50C9,Low,3,0.011273906495891599
LN651765,ANON_197576A359,Low,3,0.011273906495891599
LN651830,ANON_A5587EF511,Low,1,0.0028890378348394
LN651986,ANON_8D49FBF626,Low,12,0.11608902902343224
LN652221,ANON_CBFD90C181,Default,31,0.945460183000974
LN652277,ANON_13B76D298F,Default,60,0.9192331931093587
LN652399,ANON_AADD7B914D,Low,1,0.0028890378348394
LN652407,ANON_06723D7CE2,Low,1,0.0028890378348394
LN652523,ANON_6A2E370F97,Default,2,0.9946150174416826
LN652525,ANON_5A778D81F1,Medium,2,0.02639003657589597
LN652689,ANON_AC6B64AAD0,Low,28,0.3265761787587599
LN653002,ANON_D2A65ABB71,Medium,34,0.5254690884705332
LN653173,ANON_B5FF383073,Low,46,0.4987835796745933
LN653443,ANON_30E5A2F79A,Default,49,0.9274087916714957
LN653560,ANON_9B4F507A33,High,3,0.4786189189371133
LN653728,ANON_C201B95696,Low,2,0.006286475436421475
LN653747,ANON_6E446ED417,Medium,1,0.0009437919463087
LN653971,ANON_9568E40BF4,Default,61,0.9192331931093587
LN654000,ANON_E690759D9C,Low,1,0.0028890378348394
LN654387,ANON_55138B8814,Low,54,0.5572448366299143
LN654640,ANON_CCC4D4DB02,Low,3,0.011273906495891599
LN654877,ANON_AFA965BF9E,Low,37,0.4205352137617737
LN655324,ANON_09805C8A9D,Default,12,0.9734121430924614
LN655330,ANON_DE3F1A4175,Low,236,0.5952339009814149
LN655447,ANON_C3204DE72C,Low,3,0.011273906495891599
LN655614,ANON_F9CA21EA82,Low,31,0.35981221129506036
LN655701,ANON_181027E4E2,Low,1,0.0028890378348394
LN655992,ANON_C8374FE2F1,Default,3,0.9921026897455488
LN656249,ANON_E8D2AB6804,Low,1,0.0028890378348394
LN656346,ANON_47C7388A9D,Low,2,0.006286475436421475
LN656355,ANON_031E3715E6,Default,2,0.9946150174416826
LN656982,ANON_EF4D775365,Low,3,0.011273906495891599
LN657050,ANON_12117223EC,Default,2,0.9946150174416826
LN657265,ANON_953A33601E,Low,3,0.011273906495891599
LN657617,ANON_B8722405AF,Low,3,0.011273906495891599
LN658148,ANON_BE6C2B4E76,Low,1,0.0028890378348394
LN659233,ANON_ADE6F981BF,Low,23,0.2666094319815929
LN659316,ANON_2421BE3163,Low,1,0.0028890378348394
LN659447,ANON_DB688F70FC,Low,54,0.5572448366299143
LN659468,ANON_0CFD46CE97,Default,3,0.9921026897455488
LN659569,ANON_BDF746B854,Low,3,0.011273906495891599
LN659808,ANON_E514D7045A,Low,1,0.0028890378348394
LN659837,ANON_1B9309F2DA,Default,1,0.9972478549457664
LN659922,ANON_FBB7325CAC,Medium,1,0.0009437919463087
LN660113,ANON_9E4A7B25A9,Default,61,0.9192331931093587
LN660156,ANON_796D6AD8AD,Default,44,0.931777018554805
LN660567,ANON_C64484E049,Medium,1,0.0009437919463087
LN660605,ANON_A8CAF8703B,Low,1,0.0028890378348394
LN660920,ANON_48370AF352,Low,3,0.011273906495891599
LN661113,ANON_3F5FE564AD,Default,1,0.9972478549457664
LN661283,ANON_58EFC7954E,Default,2,0.9946150174416826
LN661366,ANON_DC588352FC,Low,3,0.011273906495891599
LN661498,ANON_59997804E6,Low,43,0.4742795392517041
LN661855,ANON_48F9E7C545,Low,60,0.5952339009814149
LN661994,ANON_B0E1F86AE1,Default,3,0.9921026897455488
LN662372,ANON_C2EFD77854,Low,44,0.48261478282237746
LN662405,ANON_AB3B396170,Default,1,0.9972478549457664
LN663085,ANON_46CC279DC1,Low,2,0.006286475436421475
LN663113,ANON_C70A4A7C6B,Low,1,0.0028890378348394
LN663235,ANON_35B1ACA202,Low,40,0.4482288819192077
LN663804,ANON_DE9FA3624E,Low,45,0.49078166871151935
LN664020,ANON_59120A05CC,Default,33,0.9431114387141902
LN664423,ANON_66EC5C93BC,Default,60,0.9192331931093587
LN665208,ANON_121650E112,Low,28,0.3265761787587599
LN665287,ANON_137DE97C35,Default,20,0.9602549607122982
LN665439,ANON_9910E2EA07,Low,1,0.0028890378348394
LN666091,ANON_329F8408A5,Low,2,0.006286475436421475
LN666109,ANON_07E86E41CA,Low,27,0.31504742224963517
LN666542,ANON_637E2D833F,Default,40,0.9356072914808535
LN666827,ANON_14779FCF4F,Low,26,0.3032884825048455
LN666836,ANON_35D4BD5692,Low,1,0.0028890378348394
LN667137,ANON_C1F4F4E270,Default,3,0.9921026897455488
LN667430,ANON_54280FA139,Low,39,0.43918511568806184
LN667625,ANON_90B0097C40,Low,1,0.0028890378348394
LN667640,ANON_244AF007FC,Low,24,0.2790708723281113
LN667667,ANON_40204FEAC9,Low,1,0.0028890378348394
LN668162,ANON_86D072BECA,Low,1,0.0028890378348394
LN668449,ANON_8A7DD4C756,Low,4,0.018145183579736924
LN668484,ANON_1C664E23B8,Low,2,0.006286475436421475
LN668695,ANON_CBE1ABF3C9,Default,51,0.9257825932056515
LN669348,ANON_468481E559,Low,8,0.060976239300138846
LN669698,ANON_70C2A7814F,Low,1,0.0028890378348394
LN669764,ANON_5A7BC5A4DC,Low,36,0.410921542526733
LN670133,ANON_32760CDB5D,Medium,12,0.3026010809100447
LN670234,ANON_6191FE684A,Low,1,0.0028890378348394
LN670416,ANON_85794F5E6B,Low,35,0.40111029526666103
LN670628,ANON_D5120D8401,Default,44,0.931777018554805
LN670769,ANON_389BAC62FA,Low,4,0.018145183579736924
LN670935,ANON_125DB1C923,Default,57,0.9212840644563459
LN670945,ANON_105E262BA1,Medium,3,0.061530112323623994
LN670978,ANON_5098C61FA1,Low,1,0.0028890378348394
LN670989,ANON_FD1E7BE9A1,Low,3,0.011273906495891599
LN671007,ANON_777C00B971,Low,1,0.0028890378348394
LN671062,ANON_2D6D45C851,Medium,1,0.0009437919463087
LN671205,ANON_F3EBA9C538,Low,4,0.018145183579736924
LN671421,ANON_557CA35A93,Default,1,0.9972478549457664
LN671671,ANON_3506FC4543,Medium,50,0.6261867769197287
LN671808,ANON_217E1519D4,Low,3,0.011273906495891599
LN671955,ANON_911B59B64E,Low,1,0.0028890378348394
LN672553,ANON_3FFA03AEA1,Default,46,0.9299760463757032
LN672821,ANON_C524175D8B,Low,3,0.011273906495891599
LN673258,ANON_A020F909C1,Low,1,0.0028890378348394
LN673755,ANON_3D246ECD1A,Low,2,0.006286475436421475
LN673882,ANON_48E42DF75B,Low,38,0.42995514089392567
LN674071,ANON_D75BF2D064,Default,45,0.9308673401717303
LN674324,ANON_7171A85C22,Default,49,0.9274087916714957
LN674332,ANON_4BF1B561AC,Default,1,0.9972478549457664
LN674665,ANON_F0E76F3217,Default,1,0.9972478549457664
LN675257,ANON_08F192256D,Low,12,0.11608902902343224
LN675520,ANON_EB66191AD4,Default,3,0.9921026897455488
LN676247,ANON_418B58FB52,Low,3,0.011273906495891599
LN676399,ANON_8B67DBCE35,Default,48,0.928247132684296
LN676428,ANON_5500A17CB9,Default,3,0.9921026897455488
LN676688,ANON_9797A573A0,Low,48,0.5143056888728583
LN676714,ANON_C7C5B36CFA,Default,1,0.9972478549457664
LN676907,ANON_D8809CECAE,Low,22,0.25391277625406367
LN676952,ANON_DBC9C98C63,Default,2,0.9946150174416826
LN677198,ANON_74E6C982D5,Low,1,0.0028890378348394
LN677407,ANON_A4DC43EB9C,Low,2,0.006286475436421475
LN677438,ANON_153B72B897,Low,34,0.39109761055878345
LN677674,ANON_5E481292E3,Low,2,0.006286475436421475
LN677976,ANON_DE6A3981F5,Low,49,0.5218323346133623
LN678251,ANON_FE732E191F,Low,3,0.011273906495891599
LN678532,ANON_1FDA942A22,Low,12,0.11608902902343224
LN678600,ANON_8E0A705953,Medium,3,0.061530112323623994
LN678685,ANON_A9F40AE01C,Medium,12,0.3026010809100447
LN678922,ANON_4315C550C3,Default,32,0.9442738007305771
LN678985,ANON_913EF16594,Low,1,0.0028890378348394
LN679243,ANON_8A8AD65851,Low,3,0.011273906495891599
LN679815,ANON_CBDAB9D6CF,Default,10,0.9771125218894857
LN680289,ANON_5CEB2CC961,Low,15,0.15894284476988715
LN680425,ANON_E3F2A68657,Low,32,0.3704524264635173
LN680441,ANON_906C6F8D2F,Low,3,0.011273906495891599
LN680471,ANON_42A9FFD4AC,Low,36,0.410921542526733
LN680716,ANON_A9581AEAF5,Low,29,0.3378776778620316
LN681480,ANON_DE512EEB7B,Low,49,0.5218323346133623
LN681819,ANON_1034AD200A,Default,3,0.9921026897455488
LN682006,ANON_6320B2C3B8,Low,48,0.5143056888728583
LN682050,ANON_B328582A05,Default,20,0.9602549607122982
LN682134,ANON_5E195B43A8,Low,1,0.0028890378348394
LN682247,ANON_489C2CF9EE,Medium,53,0.6416675114396159
LN682363,ANON_73BBABAEB2,Low,60,0.5952339009814149
LN682597,ANON_C3568D27C3,Low,3,0.011273906495891599
LN682660,ANON_D6D1B51CC5,Low,1,0.0028890378348394
LN682678,ANON_CBD0574626,Default,53,0.9242214574878675
LN683010,ANON_A74AC70125,Low,215,0.5952339009814149
LN683039,ANON_E4A22871A0,Low,55,0.5639038291832629
LN683162,ANON_9E4626FED3,Low,27,0.31504742224963517
LN683309,ANON_D6C35973E0,Default,35,0.9408568041527632
LN683511,ANON_A384C7BF37,Default,1,0.9972478549457664
LN683774,ANON_623A92E519,Low,33,0.3808796118216776
LN683835,ANON_EB361DB0B8,Low,1,0.0028890378348394
LN683982,ANON_88680CC897,High,3,0.4786189189371133
LN684054,ANON_C3CC1B5B1F,Medium,3,0.061530112323623994
LN684056,ANON_7794387083,Low,1,0.0028890378348394
LN684478,ANON_F59E426874,Default,14,0.9698945122522876
LN685014,ANON_F36F1066F2,Default,19,0.9617754886078527
LN685156,ANON_AD3847DCA5,Default,51,0.9257825932056515
LN685339,ANON_292A5BD458,Low,10,0.0878451509882079
LN685606,ANON_E27AC5E3F1,Low,2,0.006286475436421475
LN685661,ANON_0918184D55,Low,58,0.5830842484608539
LN685948,ANON_3FB482C3CC,Low,12,0.11608902902343224
LN686432,ANON_473756B3A9,Low,1,0.0028890378348394
LN686625,ANON_E91C7FB3FB,Default,41,0.9346201976509908
LN686668,ANON_4366F9DF80,Low,46,0.4987835796745933
LN687294,ANON_DB0DAC82DF,Medium,42,0.5799505084325531
LN687348,ANON_6392F86063,Low,33,0.3808796118216776
LN687396,ANON_FD702AE58E,Low,11,0.10186928211501414
LN688109,ANON_5A322524C2,Default,3,0.9921026897455488
LN688256,ANON_B678CEAD6B,Low,61,0.5952339009814149
LN688382,ANON_416084063B,Default,2,0.9946150174416826
LN688631,ANON_240D45F940,Low,17,0.1870458813973239
LN689037,ANON_8144218E1B,Default,14,0.9698945122522876
LN689052,ANON_F1BC6655EC,Default,3,0.9921026897455488
LN689386,ANON_D579692D70,Low,3,0.011273906495891599
LN689461,ANON_F21E35BA20,Default,32,0.9442738007305771
LN689756,ANON_2318BB4892,Default,48,0.928247132684296
LN689940,ANON_87181F94C2,Default,45,0.9308673401717303
LN690175,ANON_E07C1A44E8,Low,40,0.4482288819192077
LN690617,ANON_F8B0A8E9DB,Medium,1,0.0009437919463087
LN690699,ANON_2F79F1F7A9,Low,48,0.5143056888728583
LN691162,ANON_2F4035C9F6,Default,60,0.9192331931093587
LN691225,ANON_4F4528ECE0,Default,30,0.9466710949361116
LN691331,ANON_9495FDC71A,Default,44,0.931777018554805
LN691440,ANON_EDB0EBE569,Default,3,0.9921026897455488
LN691461,ANON_E8B85BF862,Low,4,0.018145183579736924
LN691487,ANON_91BDC5BD5A,Low,6,0.03703699384079466
LN691979,ANON_F149D2B889,Default,40,0.9356072914808535
LN692523,ANON_E4FA2E2B9C,Low,21,0.24098261875278704
LN692691,ANON_E782088B8A,Default,1,0.9972478549457664
LN692821,ANON_CEEBB1EDA2,Low,242,0.5952339009814149
LN693263,ANON_0CC72CE43B,Low,1,0.0028890378348394
LN693711,ANON_5036CD4262,Low,13,0.13039470531307032
LN693762,ANON_B2B341FAB7,Low,1,0.0028890378348394
LN694022,ANON_2FCD9C0FAB,Default,3,0.9921026897455488
LN694118,ANON_241620349A,Low,56,0.5704282589702666
LN695583,ANON_1546662A4F,Default,31,0.945460183000974
LN695777,ANON_230A627B4D,Default,3,0.9921026897455488
LN695955,ANON_12CB4FC9D9,Low,29,0.3378776778620316
LN696225,ANON_44EE77C449,Low,3,0.011273906495891599
LN696360,ANON_E23A7A29B1,Low,3,0.011273906495891599
LN696538,ANON_E07BABECCC,Low,15,0.15894284476988715
LN696625,ANON_A76BA6596F,Low,1,0.0028890378348394
LN696696,ANON_8B1310327A,Low,1,0.0028890378348394
LN696724,ANON_0CA03DD4D2,Default,2,0.9946150174416826
LN696884,ANON_4532965425,Low,3,0.011273906495891599
LN697390,ANON_67D6DD0472,Low,1,0.0028890378348394
LN697537,ANON_A0643EEF67,Low,2,0.006286475436421475
LN697606,ANON_7B296C3FCB,Low,61,0.5952339009814149
LN698067,ANON_FE3C20760F,Low,3,0.011273906495891599
LN698859,ANON_B9A52A8E4A,Low,35,0.40111029526666103
LN698989,ANON_0A35B04BBF,Default,1,0.9972478549457664
LN699567,ANON_134770A530,Low,227,0.5952339009814149
LN699638,ANON_B39E2D06A4,Default,3,0.9921026897455488
LN699853,ANON_0325BE0B6F,Low,3,0.011273906495891599
LN700004,ANON_DA4474F973,Low,3,0.011273906495891599
LN700493,ANON_65ACB12374,Low,12,0.11608902902343224
LN700506,ANON_356B83FE5D,Low,22,0.25391277625406367
LN700513,ANON_46450F737D,Low,37,0.4205352137617737
LN700925,ANON_997736B130,Low,3,0.011273906495891599
LN701838,ANON_11E91E2851,Low,2,0.006286475436421475
LN701888,ANON_D1CF9D7D54,Low,1,0.0028890378348394
LN702107,ANON_236AFA34CF,Low,9,0.07415603394594919
LN702148,ANON_DEA86E7D2F,Low,61,0.5952339009814149
LN702206,ANON_2837EAB22A,Default,2,0.9946150174416826
LN702548,ANON_9D04E26E09,Default,79,0.9192331931093587
LN702593,ANON_64C0D184BE,Low,37,0.4205352137617737
LN702673,ANON_B2EDC6143D,Low,13,0.13039470531307032
LN702813,ANON_29BD3CE4AD,Low,1,0.0028890378348394
LN702823,ANON_33BD370366,Low,28,0.3265761787587599
LN702865,ANON_2CF0E2F577,Default,1,0.9972478549457664
LN703396,ANON_227EB1A67E,Low,3,0.011273906495891599
LN703663,ANON_26C7841312,Low,1,0.0028890378348394
LN703875,ANON_BA39FB0AFB,Default,12,0.9734121430924614
LN703998,ANON_F5E416EED1,Low,57,0.5768208442155516
LN704118,ANON_D3E15ED17E,Default,1,0.9972478549457664
LN704168,ANON_4C802BFEE9,Low,51,0.5364324578189503
LN704220,ANON_AF34746FD4,Low,1,0.0028890378348394
LN704887,ANON_902C5C5C62,Low,3,0.011273906495891599
LN704949,ANON_BE5F0F4587,Low,55,0.5639038291832629
LN705053,ANON_65C44E4746,Default,20,0.9602549607122982
LN705094,ANON_4F436C7F1E,Low,1,0.0028890378348394
LN705652,ANON_5F48F701EE,Low,6,0.03703699384079466
LN705984,ANON_D57BAFAB1C,Low,1,0.0028890378348394
LN705991,ANON_F42A867568,Low,4,0.018145183579736924
LN706314,ANON_ACFCAA5BA5,Low,22,0.25391277625406367
LN706803,ANON_C4AB918260,Low,2,0.006286475436421475
LN707047,ANON_FBEA8F1248,Low,39,0.43918511568806184
LN707307,ANON_15A5BA7498,Medium,1,0.0009437919463087
LN707666,ANON_728AEC3712,Default,3,0.9921026897455488
LN708657,ANON_1D454F306A,Low,1,0.0028890378348394
LN708750,ANON_790A9F48EF,Low,18,0.20084227888556092
LN708765,ANON_2E24BED290,Low,2,0.006286475436421475
LN709286,ANON_995E5B4458,Default,2,0.9946150174416826
LN709307,ANON_11058244EC,Low,31,0.35981221129506036
LN709650,ANON_E4EEFE4ACE,Low,39,0.43918511568806184
LN710256,ANON_C6A639280E,Low,1,0.0028890378348394
LN710271,ANON_C64691304D,Low,1,0.0028890378348394
LN710450,ANON_DCC8679BBD,Default,25,0.9531125609916942
LN710731,ANON_C3871D689C,Default,1,0.9972478549457664
LN711663,ANON_3B4C8369CF,Low,3,0.011273906495891599
LN711807,ANON_8CF55CF86C,Default,2,0.9946150174416826
LN712021,ANON_CA5A66EF03,Low,1,0.0028890378348394
LN712105,ANON_8549916236,Default,1,0.9972478549457664
LN712192,ANON_DC45CD71F0,Low,3,0.011273906495891599
LN712395,ANON_64082E6C90,Low,43,0.4742795392517041
LN712446,ANON_66C500BC18,Low,43,0.4742795392517041
LN713331,ANON_86BFCBFBA3,Low,3,0.011273906495891599
LN713401,ANON_49DBDB60CA,Medium,3,0.061530112323623994
LN713463,ANON_2494F98B9A,Low,3,0.011273906495891599
LN713509,ANON_1CF5837412,Default,2,0.9946150174416826
LN713627,ANON_B5CA244098,Medium,1,0.0009437919463087
LN713648,ANON_FF4756750E,Default,35,0.9408568041527632
LN713668,ANON_73B4328353,Default,24,0.9544823108599926
LN713739,ANON_1F77A24715,Low,56,0.5704282589702666
LN714126,ANON_965D47A625,Default,3,0.9921026897455488
LN714386,ANON_25CB3F1B6B,Low,12,0.11608902902343224
LN714889,ANON_CEBEBF9092,Low,131,0.5952339009814149
LN715387,ANON_FF72CD4D24,Low,12,0.11608902902343224
LN715481,ANON_AF39F9AD97,Low,20,0.22782267747708296
LN715911,ANON_9E32D32024,Low,3,0.011273906495891599
LN716066,ANON_731E3AB0F2,Default,3,0.9921026897455488
LN716187,ANON_CDA572DC9B,Low,64,0.5952339009814149
LN716227,ANON_2411402D90,Low,40,0.4482288819192077
LN716629,ANON_FD78B01F5A,Default,3,0.9921026897455488
LN716931,ANON_009035030D,Low,137,0.5952339009814149
LN717368,ANON_50580B572D,Low,9,0.07415603394594919
LN717393,ANON_52C0BC6D0B,Default,54,0.9234644704216147
LN717778,ANON_7C92BBD290,Low,45,0.49078166871151935
LN718139,ANON_9883F1B55D,Default,1,0.9972478549457664
LN718178,ANON_9B24830DAF,Low,47,0.5066238346242291
LN718419,ANON_5414D8F420,Low,58,0.5830842484608539
LN718492,ANON_3223C0B220,Low,11,0.10186928211501414
LN718587,ANON_01D95D8490,Low,12,0.11608902902343224
LN718645,ANON_E92A0F5D18,Low,34,0.39109761055878345
LN718646,ANON_D2AD8272FD,Medium,1,0.0009437919463087
LN718836,ANON_3A1729BBEB,Medium,3,0.061530112323623994
LN718904,ANON_E8AEBDEBD4,Low,5,0.026814805757819263
LN719098,ANON_4C9A5D1E95,Low,12,0.11608902902343224
LN719354,ANON_559D5BCAE1,Default,1,0.9972478549457664
LN719421,ANON_C528E80C70,Low,3,0.011273906495891599
LN719438,ANON_7E8A5A44D7,Low,1,0.0028890378348394
LN719555,ANON_B8219DF1B9,Low,60,0.5952339009814149
LN719584,ANON_46C34D323E,Default,3,0.9921026897455488
LN719755,ANON_354D6741CF,Low,1,0.0028890378348394
LN719825,ANON_CC63068285,Default,39,0.9366147499032963
LN720066,ANON_7DD796EE2D,Low,108,0.5952339009814149
LN720119,ANON_E193DEC29F,Default,3,0.9921026897455488
LN720133,ANON_E59EC378FD,Low,41,0.4570901297023434
LN720403,ANON_2AB9CDDF71,Default,45,0.9308673401717303
LN720663,ANON_1FC9374515,Default,1,0.9972478549457664
LN721003,ANON_6E7E3C740E,Low,2,0.006286475436421475
LN721013,ANON_B925647600,Low,12,0.11608902902343224
LN721462,ANON_6488C1AB61,Low,39,0.43918511568806184
LN721476,ANON_79DCD2186F,Low,1,0.0028890378348394
LN721510,ANON_5C0B749C9F,Default,1,0.9972478549457664
LN721987,ANON_DA33BCC5ED,Low,42,0.46577249147634125
LN722138,ANON_C18D8FFD92,Default,1,0.9972478549457664
LN722321,ANON_3526070F5C,Low,3,0.011273906495891599
LN722359,ANON_C44FDC712C,Low,50,0.5292069015765977
LN722456,ANON_67A487A501,Default,3,0.9921026897455488
LN722763,ANON_0EA36DBC43,Low,51,0.5364324578189503
LN723064,ANON_44DFC29676,Low,12,0.11608902902343224
LN723166,ANON_4E5AD56B92,Default,85,0.9192331931093587
LN723233,ANON_70B44986ED,Low,1,0.0028890378348394
LN723366,ANON_1D1E432D6C,Low,3,0.011273906495891599
LN723449,ANON_1B165E39F2,Low,45,0.49078166871151935
LN723664,ANON_2930ED94B2,Low,3,0.011273906495891599
LN723925,ANON_67D1079D2E,Low,2,0.006286475436421475
LN724211,ANON_E5A3066AE0,Low,3,0.011273906495891599
LN724274,ANON_C8B4DBE3DF,Low,3,0.011273906495891599
LN724297,ANON_6940420BC2,Low,16,0.1730701986571827
LN724430,ANON_7105CADD3D,Low,58,0.5830842484608539
LN725318,ANON_1ABA11E03A,Low,3,0.011273906495891599
LN726132,ANON_7AB03D0F2F,Low,51,0.5364324578189503
LN726588,ANON_DCB3643286,Low,12,0.11608902902343224
LN726960,ANON_82F5D3CC4D,High,61,0.8429350630308394
LN727146,ANON_3C8F19990F,Low,166,0.5952339009814149
LN727184,ANON_E7F2E997AC,Default,1,0.9972478549457664
LN727412,ANON_F0DC74AD85,Default,47,0.9291027653031368
LN727428,ANON_EE91468580,Low,6,0.03703699384079466
LN728098,ANON_212788BB45,Medium,1,0.0009437919463087
LN728412,ANON_C289469CD5,Low,57,0.5768208442155516
LN728576,ANON_CA6514D8BD,Low,3,0.011273906495891599
LN728626,ANON_D5C4F7CA37,Low,60,0.5952339009814149
LN728650,ANON_7C7449FA9E,Low,3,0.011273906495891599
LN728691,ANON_24B6AFE907,Default,2,0.9946150174416826
LN728700,ANON_DBF992389F,Low,3,0.011273906495891599
LN728820,ANON_1769A98B83,Low,24,0.2790708723281113
LN728871,ANON_646B995DF9,Low,3,0.011273906495891599
LN728948,ANON_E62BD800AE,Low,41,0.4570901297023434
LN728960,ANON_1220D2F950,Low,60,0.5952339009814149
LN729014,ANON_709703DEE2,Low,58,0.5830842484608539
LN729294,ANON_C750300F3D,Low,38,0.42995514089392567
LN729601,ANON_A785A29D2A,Low,3,0.011273906495891599
LN730767,ANON_ED5AAA299A,Default,32,0.9442738007305771
LN730981,ANON_4A3F6A46DA,Low,1,0.0028890378348394
LN731214,ANON_DCA7DE5345,Medium,161,0.6743060110577099
LN731511,ANON_6DF3A48929,Low,2,0.006286475436421475
LN732061,ANON_73C44B50B0,Default,3,0.9921026897455488
LN732282,ANON_B2A65D56AF,Low,35,0.40111029526666103
LN732795,ANON_75076C4761,Low,1,0.0028890378348394
LN732799,ANON_48AE10F011,Low,2,0.006286475436421475
LN732853,ANON_5DE12FEAFD,Default,57,0.9212840644563459
LN733003,ANON_0ABCBFA99F,Default,2,0.9946150174416826
LN733213,ANON_EE4D010443,Default,51,0.9257825932056515
LN733507,ANON_1E5CC47754,Low,45,0.49078166871151935
LN733564,ANON_E979946B18,High,3,0.4786189189371133
LN733872,ANON_DFA3455340,Low,1,0.0028890378348394
LN734317,ANON_B739D31701,Low,40,0.4482288819192077
LN734331,ANON_C1C0C1C60B,Low,14,0.14470111759293655
LN734333,ANON_E0C50E3EFA,Default,10,0.9771125218894857
LN734343,ANON_8DE0A83274,Default,1,0.9972478549457664
LN734868,ANON_F122A52DA3,Default,34,0.941972601013319
LN734874,ANON_752503B2B7,Default,22,0.9573084168512689
LN735066,ANON_8C568A807F,Low,3,0.011273906495891599
